person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio,income_per_credit_year,credit_history_to_age_ratio,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
26,10.085850775128717,5.0,2,8.987321812850125,9.76,0,0.33,0,3,0.3333333333333333,6000.0,0.11538461538461539,1,0,0,0,0,0,0,0,1,0
23,10.377389822197522,4.0,4,8.699681400989514,16.77,1,0.19,1,3,0.1867762420620097,8031.0,0.13043478260869565,0,0,0,1,0,0,0,1,0,0
28,10.859018228147887,11.0,1,8.699681400989514,7.49,0,0.12,0,5,0.11538461538461539,8666.666666666666,0.17857142857142858,1,0,0,0,0,0,0,1,0,0
29,11.156264806643742,1.0,1,9.210440366976517,7.49,0,0.14,0,8,0.14285714285714285,7777.777777777777,0.27586206896551724,0,0,0,1,0,0,1,0,0,0
24,11.156264806643742,8.0,2,10.12667110305036,9.62,0,0.36,0,4,0.35714285714285715,14000.0,0.16666666666666666,1,0,0,0,1,0,0,0,0,0
35,10.714439990727769,16.0,3,8.77971129020447,13.98,0,0.14,0,10,0.14444444444444443,4090.909090909091,0.2857142857142857,1,0,0,0,0,0,0,1,0,0
29,10.881832472145556,7.0,3,6.90875477931522,13.49,0,0.02,1,6,0.018796992481203006,7600.0,0.20689655172413793,1,0,0,0,0,0,1,0,0,0
35,10.887455624298198,1.0,3,9.90353755128617,12.53,0,0.37,1,7,0.37383177570093457,6687.5,0.2,1,0,0,0,0,0,0,0,0,1
25,10.199174996326047,1.0,3,8.497194544909547,14.26,0,0.18,1,4,0.18229166666666666,5376.0,0.16,0,0,0,1,0,0,0,0,0,1
28,10.793762797207002,2.0,3,9.392745258631441,12.87,0,0.25,0,10,0.2463306989633583,4428.636363636364,0.35714285714285715,0,0,0,1,0,0,0,0,0,1
25,11.472113887062386,10.0,1,9.90353755128617,6.99,0,0.21,0,3,0.20833333333333334,24000.0,0.12,1,0,0,0,0,0,0,0,0,1
23,10.87806606028079,8.0,2,9.741027444837728,10.25,1,0.32,0,4,0.32075471698113206,10600.0,0.17391304347826086,0,0,0,1,0,0,0,0,1,0
45,11.06665398721974,3.0,1,8.699681400989514,7.29,0,0.09,0,12,0.09375,4923.076923076923,0.26666666666666666,1,0,0,0,0,0,0,0,1,0
24,10.859018228147887,6.0,4,9.392745258631441,14.83,0,0.23,0,3,0.23076923076923078,13000.0,0.125,1,0,0,0,0,0,0,0,0,1
27,11.156264806643742,0.0,2,10.404293143019792,10.99,0,0.47,0,7,0.4714285714285714,8750.0,0.25925925925925924,1,0,0,0,0,0,0,1,0,0
41,10.736418414365376,3.0,2,8.94910546953925,11.71,0,0.17,0,17,0.1673913043478261,2555.5555555555557,0.4146341463414634,1,0,0,0,0,0,0,0,0,1
32,10.12667110305036,2.0,4,8.517393171418904,16.32,0,0.2,1,9,0.2,2500.0,0.28125,0,0,1,0,0,0,0,0,0,1
23,11.06665398721974,7.0,1,7.650168700845001,6.03,0,0.03,0,2,0.0328125,21333.333333333332,0.08695652173913043,1,0,0,0,0,1,0,0,0,0
34,10.714439990727769,7.0,1,7.313886831633462,5.99,0,0.03,0,10,0.03333333333333333,4090.909090909091,0.29411764705882354,0,0,0,1,0,0,0,1,0,0
42,11.643962499267984,4.0,2,9.862717639992917,11.36,0,0.17,0,17,0.16842105263157894,6333.333333333333,0.40476190476190477,1,0,0,0,1,0,0,0,0,0
21,10.915106645867503,5.0,1,9.392745258631441,5.42,0,0.22,0,2,0.21818181818181817,18333.333333333332,0.09523809523809523,1,0,0,0,0,0,0,0,1,0
26,11.49273296168228,7.0,1,9.546884034617925,7.88,0,0.14,0,3,0.14285714285714285,24500.0,0.11538461538461539,1,0,0,0,0,0,0,0,0,1
22,11.097425172408931,0.0,3,8.101980731853192,14.65,0,0.05,1,2,0.05,22000.0,0.09090909090909091,0,0,0,1,0,0,0,0,0,1
27,11.06665398721974,11.0,1,8.517393171418904,5.79,0,0.08,0,5,0.078125,10666.666666666666,0.18518518518518517,0,0,1,0,0,0,0,0,0,1
22,11.277165156044557,6.0,2,9.210440366976517,11.11,0,0.13,0,2,0.1265886880348372,26332.0,0.09090909090909091,0,0,1,0,0,0,0,1,0,0
32,11.571203807011969,3.0,1,9.210440366976517,7.49,0,0.09,0,7,0.09433962264150944,13250.0,0.21875,1,0,0,0,0,0,0,1,0,0
27,10.043466862589568,6.0,6,8.006700845440367,17.8,0,0.13,1,10,0.13041210224308816,2091.2727272727275,0.37037037037037035,0,0,0,1,0,1,0,0,0,0
26,10.736418414365376,3.0,4,9.305741456739435,16.29,1,0.24,1,3,0.2391304347826087,11500.0,0.11538461538461539,0,0,0,1,0,0,0,1,0,0
27,11.23850177707664,2.0,3,9.581972891547895,12.73,0,0.19,0,10,0.19078947368421054,6909.090909090909,0.37037037037037035,0,0,0,1,0,0,0,1,0,0
30,10.410335274932896,4.0,1,9.546884034617925,7.29,1,0.42,0,10,0.42168674698795183,3018.181818181818,0.3333333333333333,0,0,0,1,0,0,0,0,0,1
26,10.308985993422082,1.0,4,8.343077871169383,16.49,1,0.14,0,3,0.14,7500.0,0.11538461538461539,0,0,0,1,0,1,0,0,0,0
26,10.239995502805316,10.0,2,9.581972891547895,12.53,1,0.52,0,3,0.5178571428571429,7000.0,0.11538461538461539,0,0,0,1,0,0,0,0,1,0
22,9.90353755128617,1.0,3,8.517393171418904,14.72,0,0.25,0,3,0.25,5000.0,0.13636363636363635,0,0,1,0,0,0,0,0,0,1
24,11.427378469795439,8.0,4,9.61587214452889,16.32,1,0.14,1,2,0.16339869281045752,30600.0,0.08333333333333333,1,0,0,0,0,0,0,1,0,0
36,11.041336579870135,6.0,4,9.392745258631441,16.89,0,0.19,1,14,0.19230769230769232,4160.0,0.3888888888888889,1,0,0,0,0,0,0,0,1,0
27,10.463131911491967,3.0,2,9.210440366976517,9.88,0,0.29,0,8,0.2857142857142857,3888.8888888888887,0.2962962962962963,0,0,0,1,0,0,0,1,0,0
29,10.385944565501662,11.0,1,8.665785595466064,5.79,1,0.18,0,5,0.17901234567901234,5400.0,0.1724137931034483,0,0,0,1,0,0,1,0,0,0
25,10.645448706505872,1.0,1,8.987321812850125,5.99,0,0.19,0,2,0.19047619047619047,14000.0,0.08,0,0,0,1,0,0,0,0,0,1
30,11.51293546492023,13.0,1,9.392745258631441,7.88,0,0.12,0,9,0.12,10000.0,0.3,0,0,0,1,1,0,0,0,0,0
25,10.491301994830229,3.0,2,9.19023970026918,10.36,0,0.27,0,4,0.2722222222222222,7200.0,0.16,0,0,0,1,0,1,0,0,0,0
29,11.082157933374816,1.0,2,8.881975184248867,11.12,0,0.11,0,8,0.11076923076923077,7222.222222222223,0.27586206896551724,0,0,0,1,0,0,0,1,0,0
39,10.819798284210286,5.0,1,8.612685172875459,6.54,0,0.11,0,13,0.11,3571.4285714285716,0.3333333333333333,0,0,0,1,0,0,0,0,1,0
25,10.527177468080852,1.0,1,7.601402334583733,6.39,0,0.05,0,4,0.05359774889454643,7463.0,0.16,0,0,0,1,1,0,0,0,0,0
28,11.156264806643742,2.0,2,8.699681400989514,10.36,0,0.09,0,9,0.08571428571428572,7000.0,0.32142857142857145,0,0,0,1,1,0,0,0,0,0
30,11.264476926102367,10.0,4,9.61587214452889,14.96,1,0.19,0,9,0.19230769230769232,7800.0,0.3,0,0,0,1,1,0,0,0,0,0
33,10.799595985047786,2.0,4,8.006700845440367,16.49,1,0.06,0,7,0.061224489795918366,6125.0,0.21212121212121213,0,0,0,1,0,0,1,0,0,0
22,10.308985993422082,4.0,2,9.392745258631441,10.62,1,0.4,0,3,0.4,7500.0,0.13636363636363635,0,0,0,1,0,1,0,0,0,0
27,10.596659732783579,4.0,3,8.987321812850125,14.72,0,0.2,0,7,0.2,5000.0,0.25925925925925924,1,0,0,0,0,0,1,0,0,0
29,9.998661359405723,4.0,3,7.824445930877619,13.11,1,0.11,1,8,0.11365702855064558,2444.0,0.27586206896551724,0,0,0,1,1,0,0,0,0,0
24,10.915033917272405,0.0,2,9.392745258631441,11.26,0,0.22,0,3,0.2181976871045167,13749.0,0.125,0,0,1,0,0,0,0,0,0,1
29,10.308985993422082,2.0,3,8.987321812850125,12.84,0,0.27,0,8,0.26666666666666666,3333.3333333333335,0.27586206896551724,1,0,0,0,0,0,1,0,0,0
29,10.778977123006351,6.0,2,8.703838719690246,10.65,0,0.13,0,9,0.12552083333333333,4800.0,0.3103448275862069,0,0,0,1,0,0,0,1,0,0
22,11.407576060361786,6.0,2,9.15915233520675,10.99,0,0.11,0,3,0.10555555555555556,22500.0,0.13636363636363635,1,0,0,0,0,0,0,1,0,0
27,10.691967639914864,2.0,2,9.61587214452889,11.48,1,0.34,0,5,0.3409090909090909,7333.333333333333,0.18518518518518517,0,0,0,1,0,0,0,1,0,0
25,11.289794413577894,4.0,1,9.082620630373812,7.51,0,0.11,0,2,0.11,26666.666666666668,0.08,0,0,0,1,1,0,0,0,0,0
27,10.968215530759236,11.0,1,8.853808274977197,7.49,0,0.12,0,9,0.1206896551724138,5800.0,0.3333333333333333,0,0,0,1,0,0,0,0,0,1
28,10.819798284210286,7.0,3,9.546884034617925,13.79,0,0.28,1,6,0.28,7142.857142857143,0.21428571428571427,0,0,0,1,0,0,0,0,0,1
27,11.156264806643742,11.0,3,8.006700845440367,13.485,0,0.04,1,8,0.04285714285714286,7777.777777777777,0.2962962962962963,1,0,0,0,0,0,0,0,1,0
38,10.859018228147887,6.0,1,8.853808274977197,5.99,0,0.13,0,11,0.1346153846153846,4333.333333333333,0.2894736842105263,0,0,0,1,0,1,0,0,0,0
38,10.896757843893464,2.0,4,9.546884034617925,15.31,1,0.26,0,17,0.25925925925925924,3000.0,0.4473684210526316,0,0,0,1,0,0,0,1,0,0
23,10.441617010829464,7.0,7,8.699681400989514,22.11,1,0.18,1,3,0.17515691139979564,8563.75,0.13043478260869565,0,0,0,1,0,0,0,0,0,1
22,10.203629181337648,1.0,2,9.392745258631441,10.99,1,0.44,0,3,0.4444444444444444,6750.0,0.13636363636363635,1,0,0,0,0,1,0,0,0,0
27,11.211833885608513,7.0,4,10.096213132628804,15.31,1,0.33,1,8,0.3277027027027027,8222.222222222223,0.2962962962962963,0,0,0,1,1,0,0,0,0,0
25,10.073778699946109,9.0,2,6.90875477931522,11.49,0,0.04,0,2,0.042172739541160596,7904.0,0.08,0,0,0,1,0,0,0,1,0,0
23,10.933124826700707,1.0,1,9.210440366976517,8.59,0,0.18,0,3,0.17857142857142858,14000.0,0.13043478260869565,1,0,0,0,0,0,0,1,0,0
22,11.08221946899627,5.0,1,9.433563920090563,6.03,0,0.19,0,4,0.1922958587163867,13000.8,0.18181818181818182,1,0,0,0,0,0,0,0,0,1
25,11.75191874311448,8.0,3,8.517393171418904,12.73,1,0.04,1,2,0.03937131878169391,42332.0,0.08,1,0,0,0,1,0,0,0,0,0
28,10.74507628970625,6.0,3,9.555772349968867,13.485,0,0.3,0,5,0.30441810344827586,7733.333333333333,0.17857142857142858,0,0,0,1,1,0,0,0,0,0
25,10.308985993422082,2.0,2,8.987321812850125,10.65,0,0.27,0,4,0.26666666666666666,6000.0,0.16,1,0,0,0,0,0,0,0,0,1
23,9.980494888896912,0.0,2,8.38958706681109,12.53,0,0.2,0,3,0.2037037037037037,5400.0,0.13043478260869565,0,0,1,0,0,0,0,0,0,1
24,11.082157933374816,0.0,2,8.188966863648876,10.59,0,0.06,0,2,0.055384615384615386,21666.666666666668,0.08333333333333333,0,0,0,1,0,1,0,0,0,0
28,11.159886759040441,12.0,1,8.160803920954665,6.62,0,0.05,0,9,0.04981922737495374,7025.4,0.32142857142857145,0,0,1,0,0,0,0,0,0,1
21,9.90193635004339,4.0,3,8.517393171418904,13.485,1,0.25,0,2,0.250400641025641,6656.0,0.09523809523809523,0,0,0,1,0,1,0,0,0,0
31,11.264476926102367,9.0,1,8.517393171418904,5.79,0,0.06,0,10,0.0641025641025641,7090.909090909091,0.3225806451612903,1,0,0,0,0,0,1,0,0,0
23,9.575052927597383,2.0,1,8.517393171418904,6.91,1,0.35,0,3,0.3472222222222222,3600.0,0.13043478260869565,0,0,0,1,0,0,0,0,0,1
23,10.645448706505872,1.0,2,8.89918494333876,12.69,0,0.17,0,3,0.1744047619047619,10500.0,0.13043478260869565,0,0,0,1,0,0,0,0,0,1
24,11.775297421715827,4.0,2,10.12667110305036,10.74,0,0.19,0,3,0.19230769230769232,32500.0,0.125,1,0,0,0,0,0,1,0,0,0
40,10.463131911491967,3.0,2,8.294299608857235,10.37,0,0.11,0,17,0.11428571428571428,1944.4444444444443,0.425,1,0,0,0,0,1,0,0,0,0
29,11.657034466915164,1.0,2,9.90353755128617,10.46,0,0.17,0,9,0.17316017316017315,11550.0,0.3103448275862069,0,0,0,1,0,1,0,0,0,0
39,10.491301994830229,1.0,1,8.871505346165781,7.9,0,0.2,0,12,0.19791666666666666,2769.230769230769,0.3076923076923077,1,0,0,0,0,0,0,0,1,0
23,10.524090921620362,7.0,1,8.294299608857235,7.66,1,0.11,0,2,0.10752688172043011,12400.0,0.08695652173913043,1,0,0,0,1,0,0,0,0,0
22,10.596659732783579,2.0,2,8.732465848349879,12.69,0,0.15,0,3,0.155,10000.0,0.13636363636363635,0,0,0,1,0,1,0,0,0,0
23,10.819798284210286,4.0,2,9.90353755128617,10.62,0,0.4,0,4,0.4,10000.0,0.17391304347826086,1,0,0,0,0,1,0,0,0,0
35,11.002116507732017,5.0,2,9.105090961257085,12.42,0,0.15,0,7,0.15,7500.0,0.2,1,0,0,0,0,0,1,0,0,0
23,11.002116507732017,3.0,1,9.472781556562168,7.88,0,0.22,0,4,0.21666666666666667,12000.0,0.17391304347826086,1,0,0,0,0,0,0,0,1,0
34,12.128116509451258,18.0,3,9.811975152030021,13.485,0,0.1,1,5,0.09864864864864865,30833.333333333332,0.14705882352941177,1,0,0,0,1,0,0,0,0,0
39,10.463131911491967,8.0,3,8.987321812850125,13.22,0,0.23,1,14,0.22857142857142856,2333.3333333333335,0.358974358974359,0,0,0,1,0,1,0,0,0,0
41,12.206077645517674,2.0,2,6.90875477931522,10.38,0,0.01,0,13,0.005,14285.714285714286,0.3170731707317073,1,0,0,0,0,0,0,0,0,1
22,10.596659732783579,6.0,3,9.546884034617925,13.11,1,0.35,1,3,0.35,10000.0,0.13636363636363635,0,0,0,1,0,1,0,0,0,0
21,10.372584520889065,2.0,1,8.444837529224097,9.32,0,0.15,0,2,0.14544885830466062,10656.666666666666,0.09523809523809523,0,0,0,1,0,0,0,0,0,1
36,10.915106645867503,2.0,1,9.392745258631441,7.49,0,0.22,0,13,0.21818181818181817,3928.5714285714284,0.3611111111111111,1,0,0,0,0,0,0,0,1,0
28,10.205479252168017,4.0,3,9.04793908261736,15.96,1,0.31,1,10,0.3142329020332717,2459.090909090909,0.35714285714285715,0,0,0,1,0,0,0,0,0,1
29,10.586609649448985,0.0,2,8.630700432209832,10.65,0,0.14,0,8,0.1414141414141414,4400.0,0.27586206896551724,1,0,0,0,0,1,0,0,0,0
29,11.289794413577894,14.0,4,8.517393171418904,15.21,0,0.06,0,6,0.0625,11428.57142857143,0.20689655172413793,1,0,0,0,0,0,1,0,0,0
21,10.820418079697623,5.0,1,7.601402334583733,5.99,0,0.04,0,2,0.039975215366472784,16677.0,0.09523809523809523,1,0,0,0,0,0,0,0,1,0
32,11.251573687764477,14.0,2,10.043292972227004,11.49,1,0.3,0,6,0.2987012987012987,11000.0,0.1875,1,0,0,0,1,0,0,0,0,0
32,11.021918808236205,4.0,1,9.61587214452889,6.99,0,0.25,0,10,0.24509803921568626,5563.636363636364,0.3125,1,0,0,0,0,0,1,0,0,0
22,9.798182590890704,1.0,4,8.594339400592892,15.31,1,0.3,1,2,0.3,6000.0,0.09090909090909091,0,0,1,0,0,0,0,1,0,0
27,10.731187478961756,6.0,2,9.546884034617925,10.99,0,0.31,0,6,0.30594405594405594,6537.142857142857,0.2222222222222222,0,0,1,0,0,0,0,1,0,0
24,11.082157933374816,0.0,2,8.853808274977197,11.83,0,0.11,0,3,0.1076923076923077,16250.0,0.125,0,0,0,1,0,0,0,0,0,1
22,10.778977123006351,2.0,3,8.853808274977197,13.48,0,0.15,0,3,0.14583333333333334,12000.0,0.13636363636363635,1,0,0,0,0,1,0,0,0,0
31,11.412010608265987,9.0,2,9.15915233520675,10.37,0,0.11,0,6,0.10508849557522124,12914.285714285714,0.1935483870967742,1,0,0,0,0,0,0,1,0,0
26,10.757924157061597,5.0,2,9.69590972432601,12.42,1,0.35,0,4,0.34574468085106386,9400.0,0.15384615384615385,0,0,0,1,0,0,0,0,1,0
25,11.51293546492023,4.0,3,9.61587214452889,11.28,0,0.15,0,4,0.15,20000.0,0.16,0,0,1,0,0,0,0,1,0,0
23,11.277215789596893,5.0,4,9.90353755128617,16.89,0,0.25,1,4,0.25316455696202533,15800.0,0.17391304347826086,0,0,0,1,0,1,0,0,0,0
27,10.596559730283433,3.0,4,9.210440366976517,15.37,0,0.25,1,8,0.25002500250025,4444.0,0.2962962962962963,0,0,0,1,0,0,0,0,1,0
21,10.275085591132715,5.0,2,9.33485624667375,9.91,1,0.39,0,3,0.3905172413793103,7250.0,0.14285714285714285,0,0,0,1,1,0,0,0,0,0
37,10.859018228147887,3.0,2,8.699681400989514,8.88,0,0.12,0,16,0.11538461538461539,3058.823529411765,0.43243243243243246,1,0,0,0,1,0,0,0,0,0
44,11.280652870453801,0.0,1,8.006700845440367,5.79,0,0.04,0,11,0.037844383893430214,6606.0,0.25,0,0,0,1,0,0,1,0,0,0
23,10.961295207644392,4.0,1,9.210440366976517,6.03,0,0.17,0,4,0.1736111111111111,11520.0,0.17391304347826086,1,0,0,0,1,0,0,0,0,0
31,10.993748398115178,1.0,2,8.699681400989514,11.71,1,0.09,0,6,0.10084033613445378,8500.0,0.1935483870967742,0,0,0,1,0,0,0,1,0,0
34,11.377804237799664,11.0,2,9.392745258631441,11.11,0,0.14,0,5,0.13736263736263737,14560.0,0.14705882352941177,1,0,0,0,0,0,0,0,1,0
25,11.050905878263567,6.0,3,8.343077871169383,14.22,0,0.07,0,4,0.06666666666666667,12600.0,0.16,0,0,0,1,0,0,0,0,0,1
27,10.915106645867503,11.0,2,9.472781556562168,8.88,0,0.24,0,6,0.23636363636363636,7857.142857142857,0.2222222222222222,0,0,0,1,1,0,0,0,0,0
34,11.002116507732017,4.0,2,9.210440366976517,9.88,0,0.17,0,8,0.16666666666666666,6666.666666666667,0.23529411764705882,1,0,0,0,0,0,0,0,1,0
22,11.350371240731954,6.0,3,8.517393171418904,12.23,0,0.06,1,3,0.05882629770812744,21249.0,0.13636363636363635,0,0,0,1,0,0,0,0,0,1
39,10.950824090522445,16.0,2,8.748463629942055,10.99,0,0.11,0,17,0.11052631578947368,3166.6666666666665,0.4358974358974359,1,0,0,0,0,1,0,0,0,0
22,11.156264806643742,4.0,1,8.522379718103538,7.49,0,0.07,0,2,0.07178571428571429,23333.333333333332,0.09090909090909091,1,0,0,0,0,0,0,0,0,1
23,10.838815913287421,7.0,4,7.496097345175956,16.02,0,0.04,0,2,0.03532182103610675,16986.666666666668,0.08695652173913043,0,0,0,1,0,0,0,0,0,1
25,11.082157933374816,4.0,3,9.61587214452889,13.49,0,0.23,0,2,0.23076923076923078,21666.666666666668,0.08,0,0,0,1,0,0,0,0,1,0
22,11.156264806643742,6.0,1,8.699681400989514,7.14,0,0.09,0,4,0.08571428571428572,14000.0,0.18181818181818182,1,0,0,0,0,1,0,0,0,0
27,10.778977123006351,5.0,2,9.23024103368252,10.38,0,0.21,0,10,0.2125,4363.636363636364,0.37037037037037035,0,0,0,1,0,0,0,1,0,0
26,11.571203807011969,10.0,3,8.517393171418904,12.98,0,0.05,0,4,0.04716981132075472,21200.0,0.15384615384615385,1,0,0,0,0,0,0,1,0,0
22,10.571342565808699,0.0,2,8.881975184248867,9.45,1,0.18,0,3,0.18461538461538463,9750.0,0.13636363636363635,0,0,0,1,0,0,1,0,0,0
32,10.53212287826962,4.0,2,8.131824785007195,9.88,0,0.09,0,9,0.09066666666666667,3750.0,0.28125,0,0,0,1,0,0,0,1,0,0
22,10.434145214930487,2.0,3,8.922791623969637,12.53,1,0.22,1,4,0.22058823529411764,6800.0,0.18181818181818182,0,0,0,1,0,0,0,1,0,0
23,10.809748150372926,2.0,3,8.853808274977197,13.485,0,0.14,0,4,0.1414141414141414,9900.0,0.17391304347826086,0,0,0,1,0,0,0,1,0,0
22,11.002116507732017,5.0,1,8.630700432209832,7.49,0,0.09,0,3,0.09333333333333334,15000.0,0.13636363636363635,1,0,0,0,0,0,0,0,0,1
33,11.736077016252437,17.0,2,9.082620630373812,10.59,0,0.07,0,7,0.0704,15625.0,0.21212121212121213,1,0,0,0,0,0,0,1,0,0
26,10.915106645867503,4.0,1,9.210440366976517,7.51,1,0.18,0,2,0.18181818181818182,18333.333333333332,0.07692307692307693,1,0,0,0,0,0,0,0,1,0
31,11.082157933374816,3.0,1,10.05195066017375,7.9,0,0.36,0,10,0.3569230769230769,5909.090909090909,0.3225806451612903,1,0,0,0,1,0,0,0,0,0
24,11.225256725762893,7.0,4,8.987321812850125,16.29,0,0.11,1,4,0.10666666666666667,15000.0,0.16666666666666666,1,0,0,0,0,1,0,0,0,0
29,10.956282753061092,3.0,2,8.517393171418904,11.86,0,0.09,0,6,0.08724176437744277,8187.428571428572,0.20689655172413793,0,0,0,1,1,0,0,0,0,0
23,10.757924157061597,0.0,1,8.517393171418904,8.9,0,0.11,0,2,0.10638297872340426,15666.666666666666,0.08695652173913043,0,0,0,1,0,0,0,0,0,1
28,11.302216779257382,13.0,1,8.736489351001554,7.9,0,0.08,0,7,0.07685185185185185,10125.0,0.25,0,0,0,1,0,0,0,0,0,1
29,10.596659732783579,7.0,1,9.34583234141334,8.49,0,0.29,0,5,0.28625,6666.666666666667,0.1724137931034483,0,0,0,1,0,0,0,0,1,0
26,10.691967639914864,5.0,3,8.434028950155469,13.99,1,0.1,0,3,0.10454545454545454,11000.0,0.11538461538461539,0,0,0,1,0,0,0,1,0,0
29,11.002116507732017,13.0,1,8.987321812850125,5.99,0,0.13,0,9,0.13333333333333333,6000.0,0.3103448275862069,1,0,0,0,0,0,0,1,0,0
28,10.872237898382645,0.0,2,8.412054873292933,11.89,0,0.09,0,8,0.08540195855158278,5854.666666666667,0.2857142857142857,1,0,0,0,0,0,1,0,0,0
55,11.484978562919277,10.0,5,9.741027444837728,16.77,0,0.17,0,30,0.17481978137243812,3136.8709677419356,0.5454545454545454,1,0,0,0,0,0,0,0,1,0
25,11.002116507732017,6.0,2,8.987321812850125,9.63,0,0.13,0,3,0.13333333333333333,15000.0,0.12,0,0,0,1,0,0,0,0,1,0
26,11.289794413577894,10.0,4,9.61587214452889,16.07,0,0.19,0,2,0.1875,26666.666666666668,0.07692307692307693,1,0,0,0,0,1,0,0,0,0
29,11.002116507732017,13.0,4,9.741027444837728,14.96,0,0.28,0,8,0.2833333333333333,6666.666666666667,0.27586206896551724,0,0,0,1,0,0,1,0,0,0
24,11.002116507732017,2.0,3,8.517393171418904,13.99,0,0.08,1,2,0.08333333333333333,20000.0,0.08333333333333333,0,0,0,1,0,0,0,1,0,0
24,11.451060699493427,3.0,2,9.268703615273097,12.18,0,0.11,0,4,0.1127659574468085,18800.0,0.16666666666666666,0,0,0,1,0,0,0,0,1,0
24,11.849404844423074,5.0,2,10.12667110305036,10.74,0,0.18,0,4,0.17857142857142858,28000.0,0.16666666666666666,1,0,0,0,0,0,1,0,0,0
26,10.373522431293592,5.0,4,7.3783837129967145,14.46,1,0.05,1,3,0.05,8000.0,0.11538461538461539,0,0,0,1,0,0,0,0,0,1
28,11.06665398721974,10.0,5,8.699681400989514,16.45,1,0.09,1,9,0.09375,6400.0,0.32142857142857145,1,0,0,0,0,0,1,0,0,0
27,10.203629181337648,4.0,1,8.366602832783736,5.99,0,0.16,0,6,0.15925925925925927,3857.1428571428573,0.2222222222222222,1,0,0,0,0,0,0,0,0,1
26,11.082157933374816,5.0,1,9.61587214452889,7.66,0,0.23,0,4,0.23076923076923078,13000.0,0.15384615384615385,0,0,0,1,0,0,1,0,0,0
23,11.251573687764477,7.0,2,9.61587214452889,12.42,0,0.19,0,2,0.19480519480519481,25666.666666666668,0.08695652173913043,0,0,0,1,0,0,0,0,1,0
22,10.518700218288165,0.0,1,8.987321812850125,8.94,0,0.22,0,2,0.21621621621621623,12333.333333333334,0.09090909090909091,0,0,0,1,0,1,0,0,0,0
22,10.714439990727769,5.0,2,8.77971129020447,10.65,0,0.14,0,4,0.14444444444444443,9000.0,0.18181818181818182,1,0,0,0,0,0,0,1,0,0
22,10.596659732783579,5.0,3,9.392745258631441,13.49,0,0.3,0,2,0.3,13333.333333333334,0.09090909090909091,1,0,0,0,1,0,0,0,0,0
22,10.774801838762809,3.0,2,9.61587214452889,11.86,0,0.31,0,4,0.3138075313807531,9560.0,0.18181818181818182,1,0,0,0,0,0,0,1,0,0
28,11.156264806643742,4.0,1,10.085850775128717,5.99,0,0.34,0,5,0.34285714285714286,11666.666666666666,0.17857142857142858,1,0,0,0,1,0,0,0,0,0
21,10.434027564411219,0.0,2,8.517393171418904,12.18,0,0.15,0,3,0.14707612660312977,8499.0,0.14285714285714285,0,0,0,1,0,0,0,0,1,0
25,10.691967639914864,1.0,4,8.987321812850125,12.92,1,0.18,0,2,0.18181818181818182,14666.666666666666,0.08,0,0,0,1,0,0,0,1,0,0
35,11.042873834572456,6.0,4,9.392745258631441,14.11,0,0.19,1,8,0.19201228878648233,6944.0,0.22857142857142856,0,0,0,1,0,0,0,0,0,1
29,10.859018228147887,6.0,4,9.392745258631441,15.65,0,0.23,0,8,0.23076923076923078,5777.777777777777,0.27586206896551724,1,0,0,0,0,0,0,0,0,1
22,10.308985993422082,1.0,2,8.612685172875459,12.53,0,0.18,0,4,0.18333333333333332,6000.0,0.18181818181818182,0,0,0,1,0,0,0,0,1,0
32,11.156264806643742,7.0,1,8.699681400989514,5.42,0,0.09,0,6,0.08571428571428572,10000.0,0.1875,1,0,0,0,0,0,0,0,1,0
30,11.350418300109132,0.0,3,9.210440366976517,13.16,0,0.12,1,10,0.11764705882352941,7727.272727272727,0.3333333333333333,0,0,0,1,1,0,0,0,0,0
42,11.736077016252437,5.0,1,10.463131911491967,7.9,0,0.28,0,12,0.28,9615.384615384615,0.2857142857142857,1,0,0,0,0,0,0,1,0,0
23,10.819798284210286,3.0,1,9.210440366976517,6.03,0,0.2,0,4,0.2,10000.0,0.17391304347826086,1,0,0,0,0,1,0,0,0,0
26,11.283524879179666,1.0,2,8.699681400989514,11.36,0,0.08,0,2,0.07547169811320754,26500.0,0.07692307692307693,1,0,0,0,0,1,0,0,0,0
21,10.819798284210286,5.0,1,8.160803920954665,6.03,0,0.07,0,4,0.07,10000.0,0.19047619047619047,1,0,0,0,0,0,0,0,0,1
28,11.350418300109132,4.0,2,10.463131911491967,9.99,0,0.41,0,5,0.4117647058823529,14166.666666666666,0.17857142857142858,1,0,0,0,0,0,0,0,1,0
21,10.950824090522445,3.0,1,8.006700845440367,5.42,0,0.05,0,2,0.05263157894736842,19000.0,0.09523809523809523,0,0,0,1,0,0,0,0,0,1
26,11.695255355062795,0.0,1,8.699681400989514,7.49,0,0.05,0,2,0.05,40000.0,0.07692307692307693,1,0,0,0,0,1,0,0,0,0
